ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
11       0.8440924286842346 0.8300121299922466 0.8227044269442558 0.9521394842549374 0.06166428327560425 0.13406871259212494 0.480929434299469 0.9925949708558619 0.010191445658987537 0.016496868665920508 0.004867757697821673 0.938168078660965 0.9227718710899353
12       0.8709913492202759 0.8558275486741747 0.9244765192270279 0.9638713166631502 0.066403204202652 0.12253119051456451 0.6110258996486664 0.996800986584276 0.006523960148494237 0.0076601431642049425 0.004867757697821673 0.9287024438381195 0.9227718710899353
13       0.80430006980896 0.7912349083593914 0.893098846077919 0.9176771867472221 1.0             1.0             0.38139379024505615 0.9996057780226693 0.00486775537669448 0.00486775537669448 0.00486775537669448 0.7496025562286377 0.7496025562286377
14       0.8740249276161194 0.8287937332476889 0.9105350226163864 0.9597751608720455 1.0             1.0             0.9847617810592055 0.9993061363929883 0.017867179257838095 0.017867179257838095 0.017867179257838095 0.9524758458137512 0.9524758458137512
15       0.9045394957065582 0.8832885608077049 0.84959776699543 0.962832893837582 0.06469367742538457 0.10512745380401611 0.06274473667144775 0.9940852373838425 0.0074849170406138575 0.018333372262931063 0.002822549277402742 0.8755785524845123 0.7705904841423035
16       0.8532316982746124 0.835105249285698 0.8311864882707596 0.9685576955477396 0.06839557290077214 0.10930748283863068 0.20777201652526855 0.9865656225010753 0.006852377128562964 0.024067211847144696 0.0016446545537286096 0.6851280033588409 0.512062132358551
17       0.7836866974830627 0.7728029936552048 0.8730298727750778 0.9201763726634852 1.0             1.0             0.5753002464771271 0.9996057780226693 0.00486775537669448 0.00486775537669448 0.00486775537669448 0.9227720499038696 0.9227720499038696
18       0.8794010728597641 0.8634191617369652 0.970071092247963 0.9721449361907111 0.039150001108646415 0.06458824872970581 0.418586790561676 0.9959145523607731 0.021812747793828798 0.06697854271280297 0.02150652587291354 0.9936619400978088 0.9935546517372131
19       0.9715322330594063 0.9585969306528568 0.9215261489152908 0.9962685440690064 0.04485480143473697 0.03292521834373474 0.10567200183868408 0.10567283630371094 0.02160129478018318 0.06450273707733033 0.006553979993853987 0.963420495390892 0.9102892875671387
20       0.817123219370842 0.7968278490006924 0.8878956586122513 0.943917768566232 0.06691123843193059 0.16092681884765625 0.08313721418380737 0.9983109126333147 0.02003328024546514 0.032596025641180575 0.009842729438436879 0.9782865941524506 0.9771132469177246
21       0.874063029885292 0.8344604052603245 0.9340339601039886 0.9624043775015864 0.052818304300308205 0.13327588140964508 0.0029308199882507324 0.9943581940606236 0.005163845759005205 0.04554737113218888 0.0010365917489452842 0.8218906223773956 0.659534752368927
22       0.8865348547697067 0.8516731061041355 0.9165142774581909 0.9681362522145113 0.06841921806335449 0.12333382666110992 0.8799150437116623 0.9953214703127742 0.011908409207600742 0.017162849164932888 0.00486775537669448 0.9483461081981659 0.9227717518806458
23       0.8158926367759705 0.7960726227611303 0.8741220012307167 0.935852553163256 0.0814828872680664 0.11815539002418518 0.22687184810638428 0.9944293820299208 0.007662613205135479 0.01365031069303335 0.004867757697821673 0.890460878610611 0.8581498861312866
24       0.8377100626627604 0.8189319403221209 0.8849090784788132 0.9373324317857623 0.05952709913253784 0.07391135394573212 0.04799371957778931 0.9941213023848832 0.003991660295418921 0.011744017960570728 0.002107529069751432 0.5455236087242762 0.0809592753648758
25       0.8689797520637512 0.8103457447141409 0.861887164413929 0.9366047628395593 1.0             1.0             0.0007611513137817383 0.9997294080094434 0.004176437131718616 0.004176437131718616 0.004176437131718616 0.8427594900131226 0.8427594900131226
26       0.8060997128486633 0.8053180016577244 0.89536052942276 0.9411388243499555 0.06419622302055361 0.15372849255800247 0.045609116554260254 0.9886610452085733 0.009085287912440478 0.017943371367794895 0.004872708858469415 0.8928677141666412 0.8041234016418457
27       0.8652570843696594 0.8365596355870366 0.8864767998456955 0.9532142423008207 1.0             1.0             0.9540813453495502 0.9997592412400991 0.018384181299389086 0.018384181299389086 0.018384181299389086 0.898614227771759 0.898614227771759
28       0.9680743863185247 0.9555041218797367 0.9597961604595184 0.9957634940643438 0.031420662547602785 0.03819364309310913 0.003049492835998535 0.05086541175842285 0.024555294644934323 0.1207280074961885 0.0024393454271885184 0.9864239195982615 0.9712244272232056
29       0.8719419986009598 0.8727552454386438 0.9459555149078369 0.9707023047265553 0.04306876888641942 0.1365165039896965 0.029330968856811523 0.9970800222363323 0.005692849538051019 0.01701315151095808 0.0031806188539911773 0.9791266620159149 0.9769721031188965
30       0.8672294815381368 0.8757725414775667 0.9392635822296143 0.9614164059360822 0.05402955412864685 0.13318289816379547 0.3663071393966675 0.700312465429306 0.007743655531568688 0.013852385420191318 0.004867757697821673 0.9580804506937662 0.9227722883224487
31       0.8667825559775034 0.8660638956796556 0.9335328042507172 0.9619987614844975 0.05688598155975344 0.13500694930553436 0.6217835545539856 0.6967937648296356 0.009510997337585331 0.017687234586968973 0.004867757697821673 0.968329131603241 0.9227722883224487
32       0.8558595776557922 0.8551597926351759 0.8410539925098419 0.9637727850959414 0.06740236878395078 0.1335766389966011 0.03591585159301758 0.9964133952744305 0.01763786376115835 0.023740095736471446 0.010044802910338877 0.9815464913845062 0.9786496758460999
33       0.7558647692203522 0.7854057293799188 0.9177356064319611 0.9602332098143441 0.03555191250947809 0.21321413666009903 0.8000689595937729 0.9978952293749899 0.010188690816516341 0.057768166610810745 0.00499486677133703 0.9878933429718018 0.9875860214233398
34       0.8809106349945068 0.8403383336133428 0.8908507525920868 0.9718727391701336 1.0             1.0             0.030606627464294434 0.9986562733538449 0.0397870008969438 0.0397870008969438 0.0397870008969438 0.9926497340202332 0.9926497340202332
35       0.8704212009906769 0.8484493978321552 0.89466992020607 0.9547019799550375 0.06996452212333681 0.1431659683585167 0.0014857649803161621 0.9904832290485501 0.007760553112514673 0.00963458114745359 0.007079787006647479 0.6182467937469482 0.2593803405761719
36       0.8093259632587433 0.8067470323294401 0.8471460193395615 0.9490464868999663 0.06407913565635681 0.13692305237054825 0.03722381591796875 0.9879643404856324 0.013772373297714921 0.030377281229404307 0.004867757697821673 0.9584832787513733 0.9227718710899353
37       0.8383621573448181 0.8269020318984985 0.8097117133438587 0.9433956281705336 0.06745473146438596 0.12979882210493088 0.5572461783885956 0.9956646002829075 0.010279297485635901 0.017664090169227473 0.004867757697821673 0.806217610836029 0.6896634697914124
38       0.905670091509819 0.8867781385779381 0.9195915907621384 0.9707672460512682 0.04651227096716559 0.09734414517879486 0.008192956447601318 0.7053971588611603 0.005216262357352955 0.011099963219899625 0.002219935414911561 0.9341486096382141 0.8731570243835449
39       0.8429127782583237 0.8359781237585204 0.8344807177782059 0.9419308357379016 0.05502888560295105 0.12097322940826416 0.3419520854949951 0.9946474339812994 0.007997851485509013 0.013114999810469288 0.00486775537669448 0.9290098249912262 0.9227717518806458
40       0.9346163670221964 0.9155853738387425 0.9587035179138184 0.9826628408011269 0.05567653070796619 0.06880083680152893 0.3217243552207947 0.998527517891489 0.020906988395213856 0.052083370623407135 0.009881771098174315 0.9082280198733012 0.741719663143158
41       0.8667155802249908 0.8455547669104168 0.8452262952923775 0.9739256537321842 0.06784490346908567 0.12446220219135284 0.6518212556838989 0.9959052470512688 0.014035560612952773 0.018976279720610098 0.004867757697821673 0.9435470402240753 0.9227718710899353
42       0.9756782352924347 0.9281181863376072 0.9683255702257156 0.9829831028796591 1.0             1.0             0.04851347208023071 0.9992560872342438 0.05363454592938073 0.05363454592938073 0.05363454592938073 0.9939952492713928 0.9939952492713928
43       0.8544956147670746 0.8388177731207439 0.8485484272241592 0.9593193340301513 0.059311854839324996 0.11993597447872162 0.005744874477386475 0.9873036472126842 0.015177263841732378 0.029475042026986382 0.004867757697821673 0.9571733474731445 0.9227718710899353
44       0.8729481995105743 0.8521532182182585 0.9037468135356903 0.9697016374422953 0.06999006271362307 0.13828591257333755 0.6263217628002167 0.9862797427922487 0.013714261091138536 0.02212334922448954 0.00486775537669448 0.9499229192733765 0.9227718710899353
45       0.8898109793663025 0.8633728516953332 0.9422066807746887 0.9738712590406815 1.0             1.0             0.9973629710730165 0.9997466832282953 0.04189262135611831 0.041892621356118306 0.041892621356118306 0.9961414933204651 0.9961414933204651
46       0.8909808397293091 0.8619043890919005 0.8836822956800461 0.9512039703481338 0.06338254213333128 0.10764732956886292 0.0036244988441467285 0.9977680884767324 0.00761572928711724 0.018121289781548526 0.0033802181018208147 0.9878635406494141 0.9823383092880249
47       0.9096322456995646 0.8797758853796757 0.8815422654151917 0.9690591384257589 0.0679871141910553 0.0672273188829422 0.752761572599411 0.7970728129148483 0.011364091278490139 0.03928843849292127 0.004867757697821673 0.8712528347969055 0.6960822343826294
48       0.8729707300662994 0.8707885861396789 0.9310888648033142 0.9811282323466407 0.07591168880462651 0.13679752498865128 0.9728865511715412 0.9952916488982737 0.02008833500000775 0.03394160867569402 0.004867757697821673 0.9558592438697815 0.9227718710899353
49       0.8282419741153717 0.8056036003611304 0.9080238938331604 0.9479938368002574 0.05948777794837956 0.12574806064367294 0.29126960039138794 0.9981456209206954 0.004579285560878705 0.007419659217478149 0.004415734050769997 0.9335800111293793 0.9227717518806458
50       0.8719217628240585 0.8570413365960121 0.8826330602169037 0.9605216207327666 0.06864038705825803 0.12060166895389557 0.016904175281524658 0.9929783963598311 0.012925270266363377 0.03438666512386787 0.0032882098036297355 0.9809839725494385 0.9782088994979858
51       0.866008847951889 0.8322973897059758 0.8924514055252075 0.9465713370591402 0.06324732303619385 0.14342067390680313 0.9452596493065357 0.9914983874186873 0.004890902105047262 0.006528397317459245 0.00486775537669448 0.9036047458648682 0.8844377398490906
52       0.939224898815155 0.893479166759385 0.9246133118867874 0.9623649127362007 1.0             1.0             0.22626930475234985 0.9997992763237562 0.013769565335683076 0.013769565335683076 0.013769565335683076 0.9863356351852417 0.9863356351852417
53       0.8783207386732101 0.8481333891932781 0.9107074439525604 0.9634148089782052 0.051316678524017334 0.10387471318244934 0.010034680366516113 0.9908556565642357 0.0023166031587697686 0.0030742870020400805 0.0016794948767099788 0.9424962401390076 0.9073335528373718
54       0.873030498623848 0.8939163507177279 0.8313217088580132 0.9591384708881379 0.06292747855186465 0.11049135029315948 0.3863210082054138 0.9943827306851745 0.001827419581725867 0.0026056596077215144 0.0015572434687139694 0.7211658656597137 0.5195598602294922
55       0.9892951011657715 0.9805420976418715 0.9992596209049225 0.9902466316048691 0.037212919305872005 0.013385340571403503 0.003806591033935547 0.04518115520477295 0.006694712172958381 0.0596461778562947 0.002876398419455425 0.9910679638385773 0.9759632349014282
56       0.8881358504295349 0.8702335804700851 0.9497843384742737 0.9613158125430346 0.05547350049018862 0.09554217755794525 0.01933342218399048 0.9970334509853274 0.006906386981193316 0.016589114359839736 0.0030388298110346364 0.9857956171035767 0.9785601496696472
57       0.9226236939430237 0.874823022633791 0.941109374165535 0.9800173599213897 1.0             1.0             0.5887537002563477 0.9997414037934504 0.012371566193156307 0.012371566193156307 0.012371566193156307 0.9935709238052368 0.9935709238052368
58       0.8219290226697922 0.7998981801792979 0.9003937095403671 0.9203365697310522 0.06775000095367434 0.10967351496219635 0.2607312798500061 0.9966007573530078 0.00391557358772702 0.011666975196856394 0.0033667621351445845 0.9187664687633514 0.9147608876228333
59       0.8676041811704636 0.8413536343723536 0.9392146319150925 0.9566586253543695 0.06942042708396912 0.1479778066277504 0.6947886049747467 0.9958682311698794 0.015094752684545867 0.027281628348782765 0.00486775537669448 0.9586693346500397 0.9227717518806458
60       0.8098772019147873 0.8224457371979952 0.8832351267337799 0.9613848165158303 0.04323916882276535 0.1389240026473999 0.0069925785064697266 0.9984893485670909 0.005810649567994147 0.034108687777431014 0.001957133761934105 0.9908208847045898 0.9896854162216187
61       0.8323879987001419 0.8139583108325799 0.8328053504228592 0.9544056730610984 0.06937893033027653 0.11561499536037445 0.04277658462524414 0.9927862756885588 0.012100931502622923 0.01698043283876773 0.004867757697821673 0.9384980499744415 0.9227718710899353
62       0.8312312066555023 0.8183061617116134 0.8373278975486755 0.9580733055869738 0.05849957466125488 0.12689287215471268 0.9873956711962819 0.9949405989609659 0.014230937429368363 0.02804910883671994 0.00486775537669448 0.9521717727184296 0.9227717518806458
63       0.8727399607499441 0.8534641414880753 0.9020131081342697 0.955366387581214 0.046982322747890715 0.04120244085788727 0.9187069162726402 0.01838696002960205 0.011721031818394987 0.037689815247526834 0.004867757697821673 0.8269404768943787 0.7618157863616943
64       0.7917000651359558 0.7867566787383773 0.8944332301616669 0.9423577173760063 0.06176981925964353 0.17012327909469604 0.007575631141662598 0.9963297850918025 0.011223249334191523 0.02438541305325435 0.004872708858469415 0.8989759385585785 0.8041234016418457
65       0.8737678825855255 0.8399263444271954 0.900857537984848 0.9661437033153162 0.06174730658531191 0.15433450788259506 0.006717324256896973 0.9969757616054267 0.019170867297841104 0.06777593357607092 0.0030388327090899612 0.9771706461906433 0.9757811427116394
66       0.8071893826127052 0.8144976533949375 0.873139001429081 0.9627212727708476 0.06687769889831541 0.14679983258247375 0.0026466846466064453 0.9963419942650944 0.011732480343390228 0.01731696023614085 0.0048726995645237 0.5267355144023895 0.24934685230255127
67       0.8816489577293396 0.8425964700678985 0.8712618947029114 0.9447416868060827 0.05454724431037905 0.09930740296840668 0.01070547103881836 0.9796127080917358 0.004320752242477758 0.007834577299239451 0.0028225452397165006 0.9844232797622681 0.9805665016174316
68       0.9007680267095566 0.8532816972583532 0.879341259598732 0.9558914346354348 0.04593390027681987 0.07141083478927612 0.9859169917181134 0.9991392016527243 0.012552005412199786 0.057382137757355275 0.008891524789033302 0.9948252737522125 0.994494616985321
69       0.9479701519012451 0.8928842519720395 0.8504068553447723 0.9650907855609367 0.05762959122657774 0.0939980000257492 0.006995022296905518 0.8318651616573334 0.0030881279560707347 0.006152495173854362 0.0017321419236264303 0.9337016145388285 0.8359061479568481
70       0.8935871571302414 0.8745816126465797 0.8888044059276581 0.9631908080157112 0.05618788599967961 0.10596978664398193 0.001713097095489502 0.9968686115462333 0.0028084417944899175 0.004335317600204003 0.002356676825435243 0.9268943071365356 0.8711244463920593
71       0.8712512105703354 0.849309848790819 0.9062458425760269 0.9652565036501203 0.06605778336524959 0.12394745647907257 0.49274808168411255 0.9962685762438923 0.012286283269938188 0.01831725030460957 0.00486775537669448 0.9594258069992065 0.9227718710899353
72       0.9425641794999441 0.8987224661942684 0.8335238844156265 0.9781364183476631 0.02979993157916594 0.08016707003116608 0.11702358722686768 0.86368827521801 0.004916013383315108 0.01164153998004371 0.0033510148116406087 0.7890732487042745 0.3994230031967163
73       0.9061939567327499 0.8787524561796869 0.9143024235963821 0.96227477147029 0.0665745735168457 0.11354614794254303 0.021795332431793213 0.9480232410132885 0.007429463419688681 0.010626331628223986 0.0030388312600619534 0.9819916784763336 0.9785601496696472
74       0.875880092382431 0.8469187234129225 0.912857860326767 0.9571594462312502 0.052009737491607644 0.080873042345047 0.0036267638206481934 0.985562645830214 0.005497001728696453 0.01361966833685804 0.0016436071528984648 0.9275495707988739 0.8851375579833984
75       0.9309297800064087 0.9068256212132317 0.9274819940328598 0.9665797449447013 0.07308874130249021 0.11957843601703644 0.0015298724174499512 0.00198209285736084 0.017820829968465467 0.04083597355851718 0.0033802197136347926 0.9859132766723633 0.9823383092880249
76       0.8191849291324615 0.7940338562641824 0.8564178049564362 0.946663479010264 0.07129785418510437 0.13455169647932053 0.7551805824041367 0.9675354845821857 0.014877625827938971 0.02352863169275252 0.004867757697821673 0.9523180425167084 0.9227718710899353
77       0.9106236845254898 0.8610703907907009 0.8761430829763412 0.9543898796493356 0.07666534185409546 0.11073274910449982 0.0015259385108947754 0.1908702850341797 0.0044071429289229405 0.010249460933586115 0.002710885289268347 0.9570548832416534 0.925940215587616
78       0.818415492773056 0.8075328897684813 0.8850938528776169 0.9366947243680487 0.019544411036703346 0.03442122042179108 0.0010069012641906738 0.0034296512603759766 0.0013333698224612498 0.07875614267665326 0.0006595415737751676 0.5951903983950615 0.4325477182865143
79       0.889220729470253 0.852494767970509 0.8991946876049042 0.965505256007115 0.0681830644607544 0.1707686260342598 0.8189955949783325 0.9891806384548545 0.012782255468024153 0.020431573055003076 0.00486775537669448 0.9303419888019562 0.9227717518806458
80       0.7607476711273193 0.7230114001366827 0.8468074128031731 0.9301432472779856 1.0             1.0             0.32727736234664917 0.9995555699861143 0.015154353476600773 0.015154353476600773 0.015154353476600773 0.7969157695770264 0.7969157695770264
81       0.903499186038971 0.8801238089799881 0.9395422786474228 0.9574578514224604 0.0575045645236969 0.1143946498632431 0.9259417951107025 0.9950488246977329 0.00854886414249732 0.01807505952789623 0.0034400809206668785 0.8786514103412628 0.7748581171035767
82       0.9211991429328918 0.8987518101930618 0.9630186855792999 0.9822795910913518 1.0             1.0             0.9974892204627395 0.9979014631826431 0.04704010103696587 0.04704010103696587 0.04704010103696587 0.9872676730155945 0.9872676730155945
83       0.9008646905422211 0.8701421897858381 0.9340007454156876 0.9693147714282216 1.0             1.0             0.9703219272196293 0.999107385170646 0.016770973100583602 0.016770973100583602 0.016770973100583602 0.9893213510513306 0.9893213510513306
84       0.8359026312828064 0.8168322965502739 0.9083453863859177 0.9496471707575677 1.0             1.0             0.025269806385040283 0.9992780292523094 0.008380350020777397 0.008380350020777399 0.008380350020777399 0.9420061111450195 0.9420061111450195
85       0.858713835477829 0.8303136328856151 0.8970109224319458 0.9465597693923943 1.0             1.0             0.9982253122143447 0.999505830288399 0.02302125155161354 0.02302125155161354 0.02302125155161354 0.9678289294242859 0.9678289294242859
86       0.8876232206821442 0.8486618904603852 0.8579079285264015 0.9470975399017334 0.059160977602005005 0.12749715894460678 0.9880293579772115 0.992343878839165 0.009196273461180763 0.015139987460306585 0.004867757697821673 0.9277140200138092 0.9227717518806458
87       0.8197260946035385 0.7952660744388897 0.8157773166894913 0.9268710299542076 0.0580111086368561 0.1150694340467453 0.9856579164043069 0.9952978459186852 0.00870149025698709 0.016330226356901716 0.004867757697821673 0.8424833118915558 0.7621947526931763
88       0.924681693315506 0.8966323006898165 0.9506886601448059 0.9763444268277713 0.062126445770263716 0.12592608481645584 0.6916902661323547 0.9967623623088002 0.01146572080785732 0.012659943990880582 0.00486775537669448 0.9571506679058075 0.9227718710899353
89       0.8942121714353561 0.8637389186769724 0.9071162045001984 0.9641261522112221 0.048541861772537276 0.11189073324203491 0.08262133598327637 0.959647674113512 0.004401290628793399 0.007842508716153045 0.0017321410976769947 0.9816660284996033 0.9706032276153564
90       0.7358118891716003 0.720912934280932 0.8685745745897293 0.9636317605186164 1.0             1.0             0.45056337118148804 0.9996087265899405 0.001380008386276097 0.001380008386276097 0.001380008386276097 0.36276131868362427 0.36276131868362427
91       0.859246626496315 0.8293095471130477 0.9105501472949982 0.9494276437908411 0.05638933777809141 0.10856437683105469 0.2901710271835327 0.9969805597793311 0.003065636856857176 0.005166360244358396 0.002542672065102513 0.936644583940506 0.9227717518806458
92       0.8503580987453461 0.819896818863021 0.8755569756031036 0.9520639949723294 0.06626398563385005 0.10442788898944855 0.0025539398193359375 0.3155786991119385 0.005062604584145883 0.015537500250861513 0.0018588239442057012 0.8442476987838745 0.7039039134979248
93       0.8018800765275955 0.8048153536187278 0.9007710814476013 0.9593793047325951 0.07346843481063847 0.17964812368154526 0.0009458661079406738 0.9932932201772928 0.014379483539696213 0.024652245269034215 0.0048726995645237 0.8925294876098633 0.8041241765022278
94       0.8653741031885147 0.8288475614455011 0.9078511297702789 0.944813121767605 0.06402708292007442 0.14422912895679474 0.0050293803215026855 0.9971889746375382 0.00784429151958114 0.019318746104758096 0.0033802181018208147 0.9884290397167206 0.9823383092880249
95       0.9172900021076202 0.8979822918772697 0.922612726688385 0.9798825195542088 0.06566730737686155 0.10887689888477325 0.07282942533493042 0.9872258640825748 0.012432421481236477 0.039073715387373184 0.0030388312600619534 0.8052368462085724 0.6319135427474976
96       0.8776999711990356 0.8748230293393136 0.9588742703199387 0.9715758497650558 0.06383057236671452 0.12466166913509369 0.9696895703673363 0.9980432444717735 0.021823615092430595 0.04247071269470143 0.004867757697821673 0.9554517567157745 0.9227718710899353
97       0.9211789965629578 0.8986918568611145 0.9225893169641495 0.9730790638261371 0.06723572449250659 0.08636611700057983 0.6989034414291382 0.9864263441413641 0.04960842825463891 0.12803023591849796 0.024894525314783877 0.9812955558300018 0.9763003587722778
98       0.8493539243936539 0.8611200377345085 0.8720578625798225 0.9749960075033471 0.053269871407084946 0.16803182661533356 0.9911747854202986 0.9987636083969846 0.02477029617868556 0.04912273984957229 0.016499488358452576 0.9924803376197815 0.9912744164466858
99       0.9411561787128448 0.9019818902015686 0.8643019050359726 0.9786156099800238 1.0             1.0             0.7454425990581512 0.9988746786257252 0.014069039351943154 0.014069039351943154 0.014069039351943154 0.9585404992103577 0.9585404992103577
100      0.829610213637352 0.8301843985915184 0.920541912317276 0.9302000221278932 0.10638291835784908 0.11981509625911713 0.44883519411087036 0.997031154576689 0.015801807174677187 0.02445035382273576 0.004867757697821673 0.9355931878089905 0.9227718710899353
101      0.8582587689161301 0.8550776824355125 0.9109973013401031 0.9463296685900007 0.06561613678932188 0.12424330413341522 0.11451524496078491 0.8656821995973587 0.01704423737487018 0.02734240846262027 0.004867757697821673 0.9513615071773529 0.9227718710899353
102      0.8423163592815399 0.8371184647083283 0.8422015309333801 0.9373589932918549 0.054303604364395186 0.12598547339439392 0.007151126861572266 0.9964913325384259 0.00680620201247212 0.00965446203929379 0.004867757697821673 0.7990939617156982 0.6754160523414612
103      0.965918242931366 0.9328252623478572 0.9378443509340286 0.9812575845341933 0.028855033218860626 0.030019059777259827 0.0035805702209472656 0.9870103131979704 0.015738702936492575 0.03974165540912384 0.010174064293758096 0.9937670230865479 0.9928271174430847
104      0.8581000864505768 0.8255558262268703 0.8619562834501266 0.9446992211505926 1.0             1.0             0.0006122589111328125 0.9997841896984028 0.0015957657656417744 0.0015957657656417744 0.0015957657656417744 0.9853514432907104 0.9853514432907104
105      0.8999067842960358 0.8816532178057565 0.9424779862165451 0.9823114857787177 0.07660522460937502 0.1209956556558609 0.9573320671916008 0.98989971075207 0.022556844383384112 0.037196206804454 0.004867760018949975 0.9585734605789185 0.9227722883224487
106      0.8554121553897858 0.8268906371667981 0.9104774594306946 0.9646146308098521 0.06445816755294798 0.13915778696537018 0.7651693522930145 0.9961357822176069 0.01565028707991685 0.026015801139506498 0.00486775537669448 0.9354520738124847 0.9227718710899353
107      0.9801445007324219 0.9387861390908558 0.9208333790302277 0.9942877148644308 0.06835972851720351 0.10446186363697052 0.016705989837646484 0.022384822368621826 0.016981300686900926 0.07257333293018595 0.0020935715403011573 0.9910838007926941 0.9870096445083618
108      0.8330305814743042 0.7851483068532414 0.8698329105973244 0.9289652219485299 1.0             1.0             0.9881345285102725 0.9996057780226693 0.00486775537669448 0.00486775537669448 0.00486775537669448 0.9227720499038696 0.9227720499038696
109      0.8234496265649796 0.8461519471473165 0.848315879702568 0.9473940261772701 0.07068273425102234 0.13500875234603882 0.0022923946380615234 0.9955070642754436 0.0013149073035435633 0.0030671634975727273 0.0008641980824738865 0.8127333521842957 0.8041231632232666
110      0.9050167500972748 0.8712025698688295 0.9346194416284561 0.9796473466711985 1.0             1.0             0.9965712933335453 0.999776419630507 0.016092811291767865 0.016092811291767865 0.016092811291767865 0.9950413107872009 0.9950413107872009
111      0.9328887164592743 0.9267363929086261 0.9009611755609512 0.9835756558638352 0.06650058925151825 0.13409077376127243 0.6762043833732605 0.9493966773152351 0.0063128066186238455 0.01582715660563814 0.0014263056804465302 0.9911144971847534 0.9897200465202332
112      0.8289120346307755 0.8294707611203194 0.8477988988161087 0.9532460290938616 0.052353632450103715 0.14514562487602234 0.0038232803344726562 0.9972523907199502 0.003572454924719077 0.00537495243559486 0.003111227363851798 0.8708524107933044 0.8041231632232666
113      0.8888466507196426 0.8502740740776062 0.9302833080291748 0.9628665745258331 0.06511474251747129 0.1594686433672905 0.41831153631210327 0.9974067257717252 0.007307839789755048 0.00899013437570915 0.00486775537669448 0.9481054544448853 0.9227717518806458
114      0.9070840328931808 0.8629848152399063 0.9517256617546082 0.9692956015467644 0.05547755360603335 0.14133769273757935 0.3288191556930542 0.8098188042640686 0.0015531693248801385 0.003263499862767559 0.0007623965202526025 0.6958646774291992 0.44057101011276245
115      0.8634310662746429 0.86378479997317 0.8054555729031563 0.9494698991378149 0.06815700531005864 0.13974174857139587 0.0236588716506958 0.9882579725235701 0.008432713786842782 0.011722600773935223 0.004872701888008467 0.8993040025234222 0.8041234016418457
116      0.8843633532524109 0.8631196829179923 0.9213598072528839 0.9647041439184373 1.0             1.0             0.6462143659591675 0.9993986054323614 0.016510262576874917 0.016510262576874917 0.016510262576874917 0.9738852977752686 0.9738852977752686
117      0.9390872716903687 0.891520231962204 0.9192000776529312 0.9840428008012994 1.0             1.0             0.7339688539505005 0.999628357210895 0.002714672814337293 0.002714672814337293 0.002714672814337293 0.9941204190254211 0.9941204190254211
