ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
10       0.8852986991405487 0.9288076907396317 0.9756522625684738 0.9625015428253249 0.03979042768478391 0.06348374485969543 0.8643879219889641 0.9619582459560405 0.7923606336116791 0.9804530426574072 0.8675470948219299 0.9548296630382538 0.95351941883564 0.9941754331812263 0.9889820273965597 0.013100919787545922 0.042520925854219696 0.004867760018949975 0.9657938629388809 0.9227722883224487
11       0.8385578021407127 0.8680748827755451 0.9439601749181747 0.958349986295951 0.05057600140571594 0.14818396419286728 0.8226375356316566 0.9258231368259586 0.7201427966356277 0.9427162890252472 0.752600759267807 0.9814590041836103 0.8611785247921944 0.9367678463459015 0.9981000587577 0.010062044921428426 0.020057980207361187 0.004872708858469415 0.8989939987659454 0.8041234016418457
12       0.8359264383713404 0.9063611005743344 0.9648723006248474 0.9643716235694132 0.049858933145349726 0.09733475744724274 0.7992035945256551 0.9316204160344963 0.7167553901672363 0.9964335558941197 0.9224023520946503 0.8800979107618332 0.9514765292406082 0.9644661843776703 0.20710080862045288 0.013437493656463025 0.0389670916027852 0.004867757697821673 0.9658847252527872 0.9227718710899353
13       0.8668735399842262 0.878730695694685 0.9248500615358353 0.973392294254154 0.05773717164993286 0.16139083355665207 0.8054763376712799 0.9392389328993658 0.7575439512729645 0.8734116727998438 0.692233070731163 0.8547661527991295 0.9144075810909271 0.25982367992401123 0.03593522310256958 0.01646372302553387 0.029689811993151273 0.0048726995645237 0.42175248451530933 0.03938132897019386
14       0.8983004093170166 0.889959879219532 0.9458815604448318 0.9722377192742684 1.0             1.0             0.9015397429466248 0.9899866321591304 0.9015397429466248 0.9454108844603537 0.7724330127239227 0.9411474863688151 0.85878936201334 0.004523932933807373 0.9990404387935996 0.024089813236294482 0.024089813236294482 0.024089813236294482 0.9674994349479675 0.9674994349479675
15       0.8685954312483469 0.8922781472404797 0.9863795936107635 0.9546898139847649 0.0394107434484694 0.08040572702884674 0.8555295864741007 0.948726044650444 0.7732599675655365 0.9901460695534823 0.9022743701934814 0.9464532136917114 0.9269680082798004 0.998049431364052 0.9950167681090534 0.007027600587870214 0.032435250351047516 0.003785022118322754 0.9687320788701376 0.9277330040931702
16       0.8558945059776306 0.8798125088214874 0.9002774208784103 0.9473883807659149 0.06342421174049373 0.13806071132421494 0.8116416856646538 0.9282978694243673 0.7349070757627487 0.9807283101620445 0.8411703407764435 0.9673833027482033 0.9057039171457291 0.9614379443228245 0.6143297255039215 0.00837025607118845 0.012787071717230463 0.004872708858469415 0.8655996024608612 0.8041244745254517
17       0.8522397428750992 0.903072364628315 0.8972865790128708 0.9478169822987494 0.06166828870773311 0.12108272314071655 0.7840579077601433 0.9372514615528567 0.7484277337789536 0.964457627419911 0.7986845374107361 0.9681028425693512 0.9431928545236588 0.9922842429950833 0.9669078066945076 0.013056728198318287 0.022443689915014033 0.004867757697821673 0.7197089493274689 0.5166460275650024
18       0.8333814144134521 0.8545723110437393 0.952434778213501 0.9430798314116362 0.05723310663149905 0.1438298374414444 0.8021990731358528 0.9679705407613217 0.7421902269124985 0.9460586402016506 0.7621909976005554 0.9441307783126831 0.849494218826294 0.0011298060417175293 0.9990270967246033 0.015318095483273638 0.028667513032249393 0.014315413198808942 0.863593727350235 0.8203351497650146
19       0.825622022151947 0.8428598865866661 0.9363432824611664 0.9420939956022345 0.05184082984924321 0.11625498533248901 0.8206384479999542 0.940910842140493 0.7670958638191223 0.982853852251985 0.8634186387062073 0.9358813613653183 0.9237440377473831 0.11416840553283691 0.9963942773174495 0.010300927161213584 0.018548047405889723 0.0048726995645237 0.8602770864963531 0.8041244745254517
20       0.8311762611071268 0.8889817645152409 0.9683832675218582 0.9452896308898926 0.03903180496259173 0.03127327561378479 0.8410656700531641 0.8909727394947762 0.7274630218744278 0.9249127487845277 0.7274630218744278 0.966545045375824 0.9062373638153076 0.6052861511707306 0.992818545550108 0.01719933423888471 0.05034918386873499 0.010509689981462483 0.8112195332845052 0.5922901630401611
21       0.9171895384788513 0.903056688606739 0.9568965286016464 0.9612931599304785 1.0             1.0             0.8504877388477325 0.9876188206509102 0.8504877388477325 0.7882734911653505 0.5544085018336773 0.7706240769475698 0.7772612981498241 0.00274050235748291 0.9995186676678713 0.019905508515923608 0.019905508515923608 0.019905508515923608 0.9583138823509216 0.9583138823509216
22       0.8916690945625305 0.9198286682367325 0.9645292907953262 0.9686726015625577 0.0594856381416321 0.10550734400749207 0.8788966536521912 0.957765179046663 0.7905543148517609 0.9886640441092212 0.8948439955711365 0.9575956662495931 0.968719020485878 0.9986307094804943 0.9966761397663504 0.011889131194336489 0.01766284362481883 0.004867757697821673 0.6283008456230164 0.3338298201560974
23       0.842591255903244 0.8727954849600792 0.9570588916540146 0.9366009375270532 0.048854184150695756 0.07106669247150421 0.8465523223082224 0.9633031382769044 0.8165950179100037 0.9910125444261979 0.8914554715156555 0.9228993753592173 0.8881879448890686 0.009096682071685791 0.9975796744693071 0.010141134948038378 0.04572429759557787 0.0014872654743764905 0.7655971248944601 0.5175635814666748
24       0.904015451669693 0.9235293790698051 0.9736008495092392 0.9519106375950354 0.05307010412216184 0.03822888433933258 0.864494651556015 0.9618757688419919 0.8113104104995728 0.9826632092288818 0.8449642658233643 0.974423756202062 0.9257033169269562 0.9983780041802675 0.9961819713935256 0.021389413790648678 0.06501211024286693 0.004867757697821673 0.9679778814315796 0.9227720499038696
25       0.818457305431366 0.848427802324295 0.9016524851322174 0.9407227486371994 0.054728192090988115 0.14132248610258102 0.8487569838762283 0.929874065178808 0.7405588328838348 0.9613878784140883 0.7133049070835114 0.9285096128781637 0.9067023694515228 0.02585989236831665 0.9990770863369107 0.010524946155029887 0.024173370068469292 0.004872701888008467 0.8923078179359436 0.8041234016418457
26       0.9717914462089539 0.961256131529808 0.9635059386491776 0.9755881401868862 1.0             1.0             0.9713594913482666 0.9991920926710947 0.9713594913482666 0.9883474142718676 0.8644350469112396 0.9800266474485397 0.9705028682947159 0.9996914562652819 0.9996787353884429 0.008986247061458834 0.008986247061458832 0.008986247061458832 0.9853432178497314 0.9853432178497314
27       0.8878805935382843 0.8870392665266991 0.9526645541191101 0.9533945910265667 1.0             1.0             0.9064082503318787 0.9895065485774968 0.9064082503318787 0.9434657394529609 0.7774247527122498 0.9812929729620615 0.9523392915725708 0.018045008182525635 0.9992764131166041 0.015936799763076603 0.015936799763076603 0.015936799763076603 0.4787711203098297 0.4787711203098297
28       0.8646210134029388 0.8635652214288712 0.9381876736879349 0.9462754695971455 1.0             1.0             0.8677140474319458 0.9820912618003099 0.8677140474319458 0.8833172471818149 0.6820905655622482 0.9416399498780569 0.8306301385164261 0.002115190029144287 0.9995189133333042 0.03607772433585043 0.03607772433585043 0.03607772433585043 0.8829216957092285 0.8829216957092285
29       0.8536842465400696 0.8873491138219833 0.804125651717186 0.9501253881237723 0.068256676197052 0.12690245360136032 0.8396025002002716 0.936580259082314 0.7413195967674255 0.9884561439277508 0.910261332988739 0.9567256967226664 0.8641124218702316 0.07744604349136353 0.843384400010109 0.007057751021405164 0.009892501421927257 0.004872708858469415 0.7404291033744812 0.6767337322235107
30       0.9569236040115356 0.9506788924336433 0.9657590091228485 0.9726241288726367 1.0             1.0             0.9352112412452698 0.9972091337722802 0.9352112412452698 0.9727740579910318 0.826168417930603 0.9549743235111237 0.9586041867733002 0.9989812828134745 0.9997758677927777 0.001951399988008408 0.001951399988008408 0.001951399988008408 0.9937887787818909 0.9937887787818909
31       0.8258933126926422 0.7955938503146172 0.8972423076629639 0.9615976513227569 1.0             1.0             0.7820007801055908 0.9620448779885962 0.7820007801055908 0.8935386342100631 0.7634430527687073 0.8703159727156162 0.8963155746459961 0.0034977197647094727 0.999459944490809 0.010620622619801791 0.010620622619801791 0.010620622619801791 0.9285745620727539 0.9285745620727539
32       0.8745968639850616 0.9104017689824104 0.9017364531755447 0.9642606985569 0.05879490375518803 0.10024279356002808 0.831882432103157 0.955479884383978 0.7805168032646179 0.9813875244223382 0.8193539381027222 0.9919589658578237 0.9310277849435806 0.9966689946595579 0.997745270607993 0.007339534415180329 0.010610680975797412 0.004867757697821673 0.9251801073551178 0.9227718710899353
33       0.8167559206485748 0.8155108243227005 0.9020418077707291 0.9307970862514267 1.0             1.0             0.8088096976280212 0.9649655090609262 0.8088096976280212 0.924026393090676 0.7278642505407333 0.974345197280248 0.7729996647685766 0.9952102624811232 0.9995323754264973 0.004704004345670309 0.004704004345670309 0.004704004345670309 0.9571458697319031 0.9571458697319031
34       0.8507742434740067 0.8905220404267311 0.9071708172559738 0.9400729080041249 0.058568799495697044 0.11198560893535614 0.8623440116643906 0.9535162928840926 0.7972646355628967 0.9834369952773567 0.8628582656383514 0.9390819817781448 0.8997793793678284 0.9942138521000743 0.9872372457757592 0.0011618200684676817 0.002817336057470242 0.0007872332241116815 0.47210883907973766 0.021445926278829575
35       0.7090053707361221 0.7108302488923073 0.8307496383786201 0.9166716120459817 0.05393773317337036 0.09743787348270416 0.7992528080940247 0.9312528961409043 0.7678236961364746 0.953777390581696 0.7098986208438873 0.875897690653801 0.8627767488360405 0.9894417403265834 0.9966381292324513 0.01282884352274156 0.030037150585614025 0.004872708858469415 0.8961654007434845 0.8041244745254517
36       0.8113640770316124 0.8438997976481915 0.9158008098602295 0.9419971869180077 0.04687871932983401 0.10469213128089905 0.7820562273263931 0.935056997990837 0.753082811832428 0.9735918720351915 0.8013609051704407 0.9325312003493309 0.9040513932704926 0.9976143166422844 0.9927204642444849 0.005773117149059749 0.009434032544340743 0.004867757697821673 0.8578641712665558 0.7929564714431763
37       0.8874552994966507 0.911874957382679 0.9322742074728012 0.9540819153189659 0.05697275400161739 0.10125689208507538 0.8242496252059937 0.9565815214321196 0.7864939272403717 0.976686661801411 0.8316818177700043 0.9876876026391983 0.9282574504613876 0.9980696918210015 0.9985121013596654 0.013109398271749005 0.01778667925916922 0.004867757697821673 0.9523530304431915 0.9227718710899353
38       0.8550679584344228 0.8831759716073673 0.898118406534195 0.9484623990677021 0.04797900840640068 0.10119234025478363 0.8486080865065256 0.951060976806863 0.8098451793193817 0.8834307179674024 0.7204388231039047 0.9135589885214964 0.8675795719027519 0.0001544952392578125 0.9970851291436702 0.007480202647834078 0.028202515124278908 0.004872704211494341 0.9115961988766988 0.8041229248046875
39       0.7822381556034088 0.7821932286024094 0.8929088115692139 0.9228131914087198 1.0             1.0             0.8391091227531433 0.9649641058241389 0.8391091227531433 0.9694456453019189 0.7776143550872803 0.8978090981642405 0.9059983789920807 0.9987766968552023 0.9996057780226693 0.00486775537669448 0.00486775537669448 0.00486775537669448 0.9227720499038696 0.9227720499038696
40       0.8386451974511147 0.8855184800922871 0.893591046333313 0.9634558209218085 0.0550203859806061 0.1365993693470955 0.7290838584303856 0.9275710919328375 0.7239471226930618 0.8777923770279294 0.7223603129386902 0.7936868462711573 0.9238898158073425 0.0035421252250671387 0.9895369000732899 0.009923748808815464 0.0138321812472167 0.0048726995645237 0.8975518643856049 0.8041236400604248
41       0.826349526643753 0.8241721615195274 0.9113471060991287 0.9395828577480275 1.0             1.0             0.8210721015930176 0.968929085744989 0.8210721015930176 0.9091961253591254 0.691956639289856 0.9852606902519861 0.8912822604179382 0.0007755756378173828 0.9996628400112968 0.003671463730535331 0.003671463730535331 0.003671463730535331 0.9430509805679321 0.9430509805679321
42       0.8720406591892242 0.9065402895212173 0.9719701260328293 0.9669558535019557 0.05536255836486814 0.11252698302268982 0.8716290146112442 0.9516811517668096 0.7826978266239166 0.9942393482820187 0.9232614934444427 0.9327935377756754 0.9658061861991882 0.9956985996104777 0.9965334851294756 0.011488554713020033 0.016437208506656833 0.004867757697821673 0.946276843547821 0.9227718710899353
43       0.8016415536403656 0.8271525204181671 0.8576967567205429 0.9366200629033541 0.056800967454910256 0.14403539150953293 0.8008051738142967 0.9211194045946445 0.727262869477272 0.9450449438970336 0.7956693768501282 0.9675356398026148 0.9034261256456375 0.0002002120018005371 0.9976897190790623 0.006942383553177064 0.013118227126617865 0.004872708858469415 0.8777273297309875 0.8041234016418457
44       0.8911330252885818 0.9338825643062592 0.8679009228944778 0.970373297438902 0.06489600539207463 0.10574480891227722 0.8782376796007156 0.9556114592718865 0.7860748469829559 0.9900811899333277 0.9065430164337158 0.9403425107399622 0.89561627805233 0.9899428077042103 0.993688918184489 0.010239921810482248 0.013795459063029904 0.004867757697821673 0.7903473973274231 0.6579229235649109
45       0.8136869221925735 0.8341508507728577 0.8300877287983894 0.9429262995719909 0.06400584578514101 0.13233327120542526 0.8005999624729156 0.9316089269079795 0.7483324110507965 0.9342903804001619 0.7373687028884888 0.9734036127726237 0.9178430438041687 0.9944681697525084 0.9976156398188323 0.012831972082513342 0.0323646461673971 0.004872708858469415 0.8319869637489319 0.8041234016418457
46       0.8659438192844391 0.8784872516989708 0.9212884604930878 0.9390295975738101 0.0605224072933197 0.08274765312671661 0.874514028429985 0.9637048845984477 0.8092814385890961 0.9892820988949875 0.8832606375217438 0.9421680629253387 0.9472106844186783 0.004206538200378418 0.9950704015791416 0.008158411836831086 0.013934434495427831 0.005917332865629595 0.9511691629886627 0.9388402700424194
47       0.793055534362793 0.7919333875179291 0.9001574963331223 0.8578267784329373 1.0             1.0             0.8021677136421204 0.9590597032138817 0.8021677136421204 0.9903176392428428 0.7962185144424438 0.8270213901996613 0.9021766781806946 0.9932746211998165 0.9976697808597237 1.8553312026622845e-07 1.8553312026622845e-07 1.8553312026622845e-07 0.9018831253051758 0.9018831253051758
48       0.8676323592662811 0.8795281872153282 0.8245965763926506 0.9562973930285528 0.05772997140884395 0.11731773614883423 0.83599853515625 0.9493056520712386 0.7655647397041321 0.973063343025129 0.8126680552959442 0.9853667815526327 0.8947370201349258 0.000878751277923584 0.9979721284471452 0.011380750303290228 0.017057495353514945 0.00486775537669448 0.896909087896347 0.8710463047027588
49       0.8263934850692749 0.8232514634728432 0.8907252550125122 0.9286355062534934 0.03986183404922483 0.0689653605222702 0.8180905282497406 0.9671837825294203 0.8124789297580719 0.9819574944914944 0.7999971508979797 0.8948257267475128 0.8830811828374863 0.9081149399280548 0.9913727603852749 0.003488134471181101 0.010054219150902472 0.0014872654743764905 0.6232621967792511 0.5175638794898987
50       0.8072697669267654 0.8426695391535759 0.8917173594236374 0.9494059734484729 0.05726526379585262 0.13970301300287247 0.8409206941723824 0.9263840962978227 0.7423540502786636 0.9240285056012154 0.7315047234296799 0.9771161675453186 0.8706073015928268 0.015682101249694824 0.9987968276254833 0.010466130790425904 0.024017147683413932 0.004872701888008467 0.8769454956054688 0.8041231632232666
51       0.7624100148677826 0.7549390532076359 0.8695537745952606 0.9115711693119483 1.0             1.0             0.7456383556127548 0.939566220691828 0.7456383556127548 0.9869145376945556 0.7382552474737167 0.8076084852218628 0.8956649154424667 0.9972114390693605 0.9996057780226693 0.00486775537669448 0.00486775537669448 0.00486775537669448 0.7496025562286377 0.7496025562286377
52       0.8232709765434265 0.8673742339015007 0.9162093997001648 0.9590410914110101 0.055150175094604514 0.1453557163476944 0.8061479404568672 0.9249053103746747 0.7354819923639297 0.9193797477960524 0.7218116819858551 0.9828013728062311 0.8394073098897934 0.0005089044570922852 0.9971238863654435 0.014777090838411038 0.03332989855578774 0.0048726995645237 0.8980731964111328 0.8041244745254517
53       0.8371821492910385 0.8559831604361534 0.8862332105636597 0.9597626233100891 0.057209670543670654 0.12699490785598755 0.838096484541893 0.9570890849051361 0.7949945628643036 0.9934172091232298 0.8535431623458862 0.8724579960107803 0.8187529966235161 0.9983402881771326 0.9853267781436443 0.011229288960157296 0.019737845593622846 0.004867757697821673 0.507550548762083 0.0923292264342308
54       0.9764521718025208 0.9684972912073135 0.9803053438663483 0.9725892913329105 1.0             1.0             0.9465075135231018 0.998740368118586 0.9465075135231018 0.9871039455157149 0.8589288592338562 0.9356968700885773 0.9582405090332031 0.99903858959442 0.9997084081114735 0.006801468063563105 0.006801468063563105 0.006801468063563105 0.2401040494441986 0.2401040494441986
55       0.8213644027709961 0.813462071120739 0.9031130075454712 0.9326850111915644 1.0             1.0             0.7811144888401031 0.960899255989176 0.7811144888401031 0.8741554557555735 0.6153282672166824 0.9557381321986517 0.7915720269083977 0.9734833035618067 0.9996935786621179 0.01661887586540437 0.01661887586540437 0.01661887586540437 0.749823808670044 0.749823808670044
56       0.9038234452406565 0.9434685905774434 0.9863969683647156 0.9604090870694911 0.03410335833376099 0.07793594896793365 0.8424913982550303 0.9418240938577691 0.7716417014598846 0.9813624212759944 0.8585750460624695 0.9761395951112112 0.9708864092826843 0.0002154707908630371 0.00020009279251098633 0.008702574236216601 0.020117573413655936 0.0060815413669640895 0.7558951278527578 0.36540594696998596
57       0.8905861377716064 0.9159770980477333 0.9056418985128403 0.9732160814430403 0.05592327117919926 0.11293447017669678 0.8665898144245148 0.9535003423545731 0.7830343246459961 0.9914318714932762 0.9077781438827515 0.9649471640586853 0.9552446901798248 0.996715882094577 0.9970883035566658 0.005994435222003736 0.008269405006819113 0.00486775537669448 0.8633267879486084 0.803881824016571
58       0.7751655578613281 0.7746812105178833 0.8869272321462631 0.9232739361969605 1.0             1.0             0.7824437618255615 0.9510858645562621 0.7824437618255615 0.9692495614147054 0.732699528336525 0.8546263774236044 0.8764893412590027 0.9988633120665327 0.9996057780226693 0.00486775537669448 0.00486775537669448 0.00486775537669448 0.9227720499038696 0.9227720499038696
59       0.8864266723394394 0.9408577159047127 0.9310950636863708 0.975161326783044 0.06044277548789978 0.11323212087154388 0.8857981413602829 0.9522371213356884 0.789170891046524 0.9992135478578419 0.9678819179534912 0.908149297038714 0.937132403254509 0.9975109687075019 0.9988633120665327 0.008961404555877866 0.013116050477384705 0.004867757697821673 0.9317401349544525 0.9227718710899353
60       0.8023258671164513 0.8210056461393833 0.8028486929833889 0.9475007011838581 0.06415725350379942 0.13060781359672546 0.8265817165374756 0.9418060589727246 0.776858001947403 0.9748651588468915 0.8431782722473145 0.9724150821566582 0.9653028547763824 0.019320130348205566 0.9962041010148823 0.007385721061753949 0.010236766646603978 0.0048726995645237 0.8673385977745056 0.8041244745254517
61       0.7591602653264999 0.7593301460146904 0.8745033442974091 0.91246641599215 0.05186989477702553 0.08888410031795502 0.7757907658815384 0.9423522861414781 0.768388032913208 0.9441050063417307 0.7270654290914536 0.9217156916856766 0.8637280091643333 0.9548387601971626 0.9962517607491463 0.00861774179499994 0.03306217446130103 0.003045531695015756 0.8173335492610931 0.6529430747032166
62       0.71805739402771 0.7177950665354729 0.8732302784919739 0.8979441220277614 1.0             1.0             0.7354944944381714 0.92542462846788 0.7354944944381714 0.9541185831400618 0.7202015519142151 0.830431304872036 0.881655678153038 0.9976934369187802 0.9996057780226693 0.00486775537669448 0.00486775537669448 0.00486775537669448 0.7496025562286377 0.7496025562286377
63       0.8552992567420006 0.8891908042132854 0.9513773322105408 0.96688795141105 0.048765814304351784 0.13590224087238312 0.8550749868154526 0.9381191435508298 0.7527967393398285 0.9899763004699551 0.9096923768520355 0.9649674122532209 0.9676486849784851 0.0018108487129211426 0.9979270175099373 0.01643504479218697 0.03451134261695001 0.0048726995645237 0.876308023929596 0.8041241765022278
64       0.8883101046085358 0.9320487380027771 0.9772545993328094 0.9855553226811545 0.053428524732589744 0.11501863598823547 0.8807572275400162 0.9539538451458487 0.7934325039386749 0.9970232259572658 0.9451929926872253 0.927670439084371 0.9586227238178253 0.9983739221934229 0.9990418845554814 0.020740434023578752 0.04390343565476959 0.004867757697821673 0.94700887799263 0.9227718710899353
65       0.8778524845838547 0.9328899309039116 0.9569655805826187 0.9671744907819371 0.050908178091049194 0.12258990108966827 0.8488861173391342 0.9442475254555047 0.7599177658557892 0.9889064607256195 0.8829637169837952 0.9713159749905268 0.9631087779998779 0.9985751814674586 0.9912238838151097 0.011793846917085276 0.020016198705379653 0.004867757697821673 0.9323312938213348 0.9227718710899353
66       0.8417813926935196 0.9067590311169624 0.8734070211648941 0.9510080393885143 0.05321615338325503 0.15081003308296204 0.778448149561882 0.9195478067612939 0.7208206653594971 0.9479779218810833 0.75774285197258 0.9698959539333979 0.9085899293422699 0.012492239475250244 0.9957836628891528 0.0088860572563089 0.01442017974416841 0.004872708858469415 0.761812150478363 0.7195008993148804
67       0.8717549741268158 0.9283976703882217 0.8978700339794159 0.9453261401162006 0.05860427618026731 0.1175096184015274 0.8520547896623611 0.9534557210572814 0.8072943389415741 0.9575678837531107 0.7906605303287506 0.9692883392175039 0.9042807519435883 0.9955770564265549 0.9975951123051345 0.011934029878917177 0.017746946175008133 0.00486775537669448 0.8480143547058105 0.7732568383216858
68       0.812241405248642 0.8452829346060753 0.9545393288135529 0.9575360119342804 0.05145666003227234 0.15363706648349762 0.872613936662674 0.9505806912529629 0.8334628045558929 0.9795591276788862 0.8749841451644897 0.9488189319769541 0.9465933442115784 0.0003935694694519043 0.9688992146402597 0.00850016443285304 0.013505556016868854 0.0048726995645237 0.5032228156924248 0.2023211568593979
69       0.77001953125   0.769587330520153 0.8741745054721832 0.8485803203634761 1.0             1.0             0.785857617855072 0.9507514345750678 0.785857617855072 0.974617639457378 0.7733975648880005 0.8266962667306265 0.8840476274490356 0.9982790395151824 0.9976697808597237 1.8553312026622845e-07 1.8553312026622845e-07 1.8553312026622845e-07 0.962906002998352 0.962906002998352
70       0.8864443600177765 0.9081737399101257 0.9735115766525269 0.9474451822393081 0.0554391245047251 0.09125769138336182 0.8847898840904236 0.9665456287012457 0.8248208165168762 0.9961765583561064 0.9247758090496063 0.943539539972941 0.9412345737218857 0.35955554246902466 0.9975668899714947 0.0024863544963646847 0.020213571516081878 0.0004998588272191959 0.7121568769216537 0.44364431500434875
71       0.9616646766662598 0.9567733258008957 0.9681143909692764 0.9469733155979843 1.0             1.0             0.8499307334423065 0.9942470461440536 0.8499307334423065 0.9808541309948007 0.844621866941452 0.916713148355484 0.9270600080490112 0.9979950801935047 0.9995668544434011 0.01802257805804964 0.01802257805804964 0.01802257805804964 0.8819509148597717 0.8819509148597717
72       0.8804104328155518 0.9038201346993446 0.8017206862568855 0.970837781826655 0.06729151606559758 0.10079528391361237 0.8282296508550644 0.959174206698286 0.7936596274375916 0.9849349166432999 0.8432116210460663 0.9679020841916403 0.9600822031497955 0.9983286343049258 0.9981118752621114 0.01025152429658618 0.01573633373881797 0.00486775537669448 0.8556482791900635 0.7885246872901917
73       0.8702858537435532 0.8837754279375076 0.8073152787983418 0.9795076588789622 0.06396608948707583 0.13735701143741608 0.8450350239872932 0.935858795120946 0.7491553574800491 0.9786315965361192 0.8582880795001984 0.972468172510465 0.8271199688315392 0.0011782050132751465 0.9957545711658895 0.010469642435273024 0.015154613620552062 0.004872701888008467 0.7222805023193359 0.6404368281364441
74       0.8698107004165649 0.8962081372737885 0.9537106454372406 0.956687151321343 0.05479306578636167 0.13435477018356323 0.8449751734733582 0.9423228729931168 0.7635960578918457 0.8896228263483223 0.7173066139221191 0.8526193996270498 0.7849695906043053 0.035740673542022705 0.9950956651009619 0.012427923996272707 0.018825687458284276 0.0048726995645237 0.8989640772342682 0.8041241765022278
75       0.899884968996048 0.9345312267541885 0.9343478977680206 0.9678959039350351 0.058075118064880416 0.09705054759979248 0.9074997007846832 0.9680576440385327 0.8231686651706696 0.9975367163434647 0.9423054456710815 0.9301439126332601 0.9754907786846161 0.9967927718535066 0.996757190907374 0.00944643055580269 0.014978385563953218 0.00486775537669448 0.8220308423042297 0.7212899327278137
76       0.8731010109186172 0.898458257317543 0.8285504654049873 0.9680810868740082 0.05327664613723759 0.09087775647640228 0.8771381825208664 0.9625536704825031 0.8172102272510529 0.9937157443697835 0.9175060391426086 0.9493251790603002 0.8390368744730949 0.9991686569992453 0.998111069900915 0.010010574825435457 0.01672419988132279 0.004867757697821673 0.4860512614250183 0.04933077096939087
